49.41583,0.22953
45.13329,2.22044
49.3457338784,-0.761315920218
49.30174,-0.31818
49.1560609258,-0.450125951956
44.91624,2.4374
44.92209,2.43381
44.7875839813,2.4560200536
44.7148386029,2.20242907484
44.92795,2.50733
44.9134193799,2.43120866586
44.9091521744,2.42441831845
45.10753,2.86304
44.7065,2.19514
49.30689,-0.02705
45.64268,0.13526
49.41657,0.25936
45.33928,2.76682
45.25241,3.19775
44.9229752815,2.42765387928
49.27912,-0.29681
49.16711,-0.28803
49.04543,-0.3238
49.23708,-0.28543
45.2225,2.34049
45.0379560774,3.06524943213
45.3313357919,6.5360313083
44.9333844678,2.45007665476
44.91394,2.42741
48.8962986744,-0.192409332928
45.25592,3.19866
48.90689,-0.2087
49.34231,-0.75209
48.88474,-0.20334
45.6598055866,0.165332624577
45.03382,3.10774
45.10839,2.87932
49.3526643961,0.091166654757
49.3466365955,0.0954241373669
45.00823,3.13529
45.10616,2.86291
44.85651,3.007
44.98584,2.41672
45.2150220751,2.34471749059
49.2417780135,-0.371875008932
45.63158,0.14861
49.2773699571,-0.317569581133
49.35733,0.0852
44.91572,2.43189
45.0384303069,3.08735571173
44.91712,2.44069
44.8587,2.29237
45.65826,0.18145
45.33826,2.76036
45.0573100874,2.42245284693
45.68397,-0.30463
45.66052,0.1402
48.8918828768,-0.179173915009
49.4130854838,0.250173033563
45.10704,2.86345
45.3399,2.4344
49.1401163603,-0.300508505075
45.03067,3.09364
49.18238,-0.1818
45.13329,2.22416
49.215635177,-0.504957540195
44.85531,2.23329
44.85651,3.007
49.35023,0.09044
49.16575,-0.41597
49.3557300652,0.0707455429697
45.656,0.16981
49.3336902593,-0.413107224523
45.0789801893,2.93741351401
49.26261,-0.28171
49.35124,0.0573
44.9094,2.44629
45.27999,2.66163
45.0337567168,3.105885676
44.99661,2.42166
44.85632,3.00654
45.28185,2.665
48.88704,-0.19123
49.16646,-0.27567
49.34761,-0.80672
49.39698,0.21146
48.88841,-0.19101
49.17251,-0.2802
45.26265,3.20012
44.7181520748,2.20984693261
45.27999,2.66167
45.03291,3.10034
49.20324,-0.46472
45.03471,3.08871
49.20104,-0.48156
44.90916,2.44627
44.93819,2.32425
44.98092,2.62815
45.28327,2.65993
48.49433,7.25104
48.3268,7.33319
48.55335,7.74414
48.59265,7.72359
48.526165974,7.49359007146
48.58697,7.7617
48.40347,7.45586
48.77032,7.85204
48.37153,7.59016
42.7766803841,2.91662729788
48.61203,7.68675
48.4812794887,7.72638985708
48.6185101429,7.79016168155
48.48353,7.21762
48.75539,7.68952
42.6409690946,2.87737558668
48.58697,7.7617
48.56299,7.70971
48.93455,7.66073
48.71916,7.7066
42.51425,3.10653
42.62213,2.43587
48.58715,7.76053
48.3402785078,7.31550950169
48.46474,7.48934
49.0294150777,7.95993024022
48.5274071818,7.56838236649
42.5497821356,3.0410629621
48.46185,7.47535
42.72181,2.93326
48.73308,7.71564
48.415639867,7.47595173515
42.48173,3.12928
42.82399,3.03486
42.78737,3.0349
42.5572905542,3.01009167357
48.93585,7.88082
48.3622505169,7.57332012505
48.65129,7.75176
48.60002,7.77939
42.62524,2.4281
42.7577057024,2.86563291839
42.6355120543,3.03407473298
42.78737,3.0349
42.66306,2.84553
48.93342,7.66915
48.53124,7.47107
42.55668,2.38437
48.52233,7.6925
48.57063,7.76397
48.52668,7.59899
48.58609,7.66681
48.54151,7.50355
48.41494,7.63557
42.76022,2.95514
49.0268909254,7.94643951956
48.89784,7.66121
48.4763891483,7.2168728648
48.70928,7.70777
48.5343980837,7.40238902315
48.588549286,7.74841259873
42.5479882315,2.94124153864
48.4100385609,7.45486903911
42.5479340515,2.94103392299
48.37378,7.59685
48.33836,7.5412
48.42598,7.65876
48.57307,7.71737
48.45959,7.49509
42.68628,2.88278
48.5249055616,7.78351
48.4668,7.49579
48.77583,7.8172
48.53751,7.4489
48.56892,7.71019
48.5887886629,7.67089619218
42.57394,3.03737
42.5503,2.97387
48.93389,7.65898
42.46292,2.63868
48.5958355333,7.70870099662
48.33793,7.31659
48.581155486,7.76929547151
48.56797,7.70937
42.7320037461,3.02520737542
48.5439,7.76564
48.59081,7.69445
48.580246753,7.61091632521
48.5792939332,7.73058857653
48.57287,7.78835
48.7689284406,7.86683122696
42.61788,2.4233
48.7302505329,7.6894579908
48.7268961716,7.69124867573
42.7013433363,2.94363726824
48.47898,7.2134
48.6456001591,7.75400663689
48.5397071824,7.49779428827
47.4181,0.66514
45.3403850558,4.80515877304
45.1816550912,5.72594136987
47.2910315112,0.790036343077
47.36868,0.72873
47.3804383534,0.715156958453
47.42407,0.97626
47.3376082868,0.657319741914
47.1106940616,1.00443028393
45.24059,5.67231
45.17877,5.70536
47.35335,0.7327
47.47364,0.77727
47.09817,1.01517
45.5677502207,5.42508080999
47.2846252201,0.78003717093
47.1543953429,0.997046003651
47.45055,0.45476
47.34442,0.61488
47.4512807555,0.715783202327
47.2059,0.18464
47.13964,1.00018
47.2140502515,0.168699271351
47.4698938231,0.70161
45.4725422724,4.82910483618
47.35131,0.68041
47.35786,0.64797
47.34851,0.66069
47.39668,0.71715
47.4399890279,0.331768433617
45.14818,5.31292
45.3280664835,4.80716113953
45.18298,5.73398
45.0456919087,6.12722020449
46.78614,0.8776
47.38116,0.74503
47.3958465417,0.788425149951
45.26267,5.6243
47.35106,0.68035
47.42267,0.97574
47.44276,0.62264
45.32128,4.80769
45.19843,5.71799
47.54666,0.55172
47.15301,0.23598
45.34217,5.49376
45.24043,5.66406
47.5417,0.33689
47.39445,1.01532
45.6124616512,5.21399694458
45.57269,5.47231
45.3299534733,4.80640446691
47.1298207838,0.983949555285
45.63766,5.10825
45.18003,5.71181
45.15041,5.6942
45.17108,5.72398
47.16719,0.6305
47.1540727609,0.23637345243
45.6232205325,5.15669399445
45.6145397683,5.22501818541
45.35728,4.81209
47.22999,0.7693
47.40857,0.97127
47.32082,0.91874
47.38476,0.84123
47.1035080181,0.615318407769
45.19938,5.73974
45.14389,5.30523
45.18913,5.72205
47.37701,0.65502
47.29422,1.76957
47.35599,0.69693
47.3553612974,0.814114786575
47.38597,0.6582
45.1579069888,5.3346905519
47.26693,0.83785
47.28236,0.65159
47.1087,0.58397
45.61219,5.22135
45.6268439334,5.19773708351
45.35843,5.4932
47.50142,0.78872
45.11385,5.32291
45.5605,5.45343
45.6103385374,5.15713037326
47.40395,1.01835
47.1664570639,0.631743694942
47.28236,0.6497
47.4258570023,0.656179074841
45.32473,4.80906
47.17355,0.25094
47.34585,0.8398
45.39307,4.80729
47.3451042998,0.644097232507
47.47626,0.77889
47.2059,0.18464
45.39668,5.46881
44.467974608,1.48494237257
44.7197229122,1.36770068683
44.7278034413,1.92028437759
47.7894015273,2.37826386142
48.0291,1.87312
47.61784,2.49319
47.93422,1.88977
47.92406,2.13616
47.8763,1.85136
44.4616891028,1.45042536033
45.03216,1.52469
44.4604369086,1.45509762363
47.68784,2.6493
47.5598,2.84273
44.659292011,1.56907044471
44.5098,1.15287
44.99741,1.64306
47.91458,1.96581
44.77441,1.72095
47.7815546647,2.37469262458
44.74101,1.39249
44.89828,1.46273
47.91914,1.98346
44.4639442271,1.42114625375
44.7867842756,1.72019798092
44.42111,1.43925
44.99576,1.64972
44.4779622024,1.29399752632
44.48866,1.84587
47.90593,2.03636
47.84823,2.03627
47.80104,2.13956
44.72371,1.91694
44.5007,1.19465
48.14392,2.77214
47.88155,1.9523
44.34049,1.54409
47.6976,2.63196
44.42028,1.4386
44.95448,1.71239
44.61014,2.02764
44.78128,1.72597
44.86052,1.88172
44.4567686235,1.43639861825
44.86727,1.88722
44.3429242399,1.54244744688
44.7259696634,1.37286948383
44.61091,2.03251
47.96945,2.71989
47.87098,2.13255
44.9245,1.84388
44.60656,2.02367619218
44.5053552215,1.17483594397
48.05541,2.5281
47.87568,1.9348
47.68798,2.6211
44.60598,2.01307
44.79808,1.47292
47.70711,2.63797
44.89921,1.47456
44.46047,1.45488
47.81376,2.38057
47.9934080424,2.08026935079
44.86831,1.88354
47.6780611241,2.59421883462
44.72116,1.36975
47.91129,1.97122
47.9239996277,2.13606319434
44.6497101285,1.57080922574
44.3957056261,1.76750214413
44.93612,1.60076
47.95245,1.88011
47.77782,2.46292
47.91919,1.98339
44.61102,2.02809
47.98911,2.68434
47.9073650465,2.05971288266
44.50171,1.18613
47.9796179669,1.8556926147
47.87005,2.12831
48.081919884,1.86652038314
48.14871,2.76388
44.48692,1.84248
44.78723,1.74089
44.46066,1.42288
47.55732,2.84281
45.02071,1.51974
47.99065,2.70671
44.73885,1.38862
47.90593,1.95175
44.9532567307,1.70320809609
47.9231869534,1.90770262458
44.47218,1.43544
44.47755,1.31109
47.90175,2.00444
47.9075978017,2.06066757849
44.6701019718,2.16554057775
44.89852,1.47733
44.7412891307,1.39287663689
44.64641,-1.15747
44.85699,-0.57458
44.88315,-0.69158
44.8634767881,-0.581940240222
44.42855,-0.49058
44.80581,-0.55642
44.81703,-0.54839
44.77745,-0.61037
44.89271,-0.66576
45.2888549415,-0.92380174902
45.04571,-0.12064
44.871271372,-0.505591860198
44.84197,-0.7668
44.9790295481,-0.430828070241
44.99661,-0.44383
44.79521,-0.56783
45.3124,-0.94038
44.97511,-0.4331
44.65517,-1.17282
44.86128,-0.57028
44.86026,-0.63422
44.5700702602,-0.299294925695
44.81412,-0.52388
44.5521,-0.23284
44.7857211662,-0.593130275951
44.6510577854,-1.14857404804
44.91059,-0.6241
44.8819368274,-0.510912011098
44.91602,-0.66446
44.8493919276,-0.545110907294
44.8428524219,0.205146156449
44.61039,-1.146
44.79368,-0.53501
44.85389,-0.51664
44.58458,-0.08785
44.77563,-0.59539
44.9751011062,-0.386744937474
44.6068245751,-0.771522144133
44.59013,-0.03298
44.8452143258,0.181274955339
44.6466904368,-1.15728329165
44.87922,-0.51792
45.29798,-0.9306
45.1926495552,-0.749066005549
45.1520942462,-0.809959475844
45.3103,-0.93839
44.8173322783,-0.548016654757
44.85397,-0.06368
44.86146,-0.60117
44.61775,-1.12338
44.8171,-0.54835
44.95436,-0.62917
44.76987,-0.57873
44.58387,-0.06804
44.8006786444,-0.778646654757
44.94839,-0.63068
44.98906,-0.4491
44.5514313063,-0.264726920827
44.64077,-1.15569
44.86049,-0.61182
45.07901,-1.03744
44.91056,-0.62417
44.65002,-1.18689
44.7757482071,-0.595165360333
44.75395,-0.55053
44.80915,-0.77212
44.75214,-0.53211
44.88416,-0.69089
44.87631,-0.5174
45.19471,-0.74941
44.65205,-1.14713
44.99571,-0.27522
44.83542,0.21836
44.85378,-0.04451
44.5421199845,-0.241595427799
44.86331,-0.56662
44.86859,-0.60819
45.0483566606,-0.122292144133
44.78877,-0.56652
44.55635,-1.1534
44.87922,-0.51792
44.8607160511,-0.69384409974
44.89263,-0.66579
44.861344448,-0.587795729598
44.7857519868,-0.595847661255
44.82586181,0.221223621194
44.88076,-0.65114
44.94765,-0.60351
44.76979,-0.57865
44.70331,-1.03713
44.85565,-0.51615
44.7819324328,-0.566485062526
44.8414854731,0.229969430234
45.20099,-0.75006
44.7858633828,-0.603423825687
44.54883,-0.25317
44.6572825374,-1.15822724239
44.99888,-0.43673
44.6166223914,-1.13458321221
44.9693195687,-0.377072588848
43.8338,-0.17899
44.8365903517,-0.598800240222
43.72881,0.87769
43.6364685174,0.589708078224
43.48814,0.9364
43.438219638,1.42589262458
43.6255215765,0.879673291649
44.82909,-0.54145
43.60823,1.336
43.86386,0.10749
43.60993,1.35239
43.4257743517,1.4566362663
43.851115431,0.661366174313
43.4531360694,1.39333404804
43.64889,1.33671
43.63122,0.58197
43.4944151781,0.59442001986
43.687072358,1.43959384355
43.94811,0.37206
43.63116,0.866764288266
44.83702,-0.59892
44.81888,-0.60132
43.47891,1.38925
43.7009065278,-0.231761032346
44.82532,-0.54646
43.64668,1.3681
43.4080760062,0.200676102855
43.402381901,0.202674403436
43.62674,1.39831
44.8619,-0.58572
43.76505,0.16781
43.1128103138,0.789153514007
43.56929,1.30845
43.8856865399,0.761475596563
43.1107006048,0.737427943292
43.7182025272,0.624013603329
43.6459384814,1.55321025809
43.99825,0.75662
43.6103918907,1.08946863013
43.58227,1.27493
43.60785,1.28404
44.81881,-0.60144
43.93565,0.63383
43.684542264,0.546491818384
44.8830267756,-0.563121903911
43.50119,0.39416
43.7382993328,1.372895676
44.8359878329,-0.600586877114
43.61315,1.3304
43.6235295205,0.883045124103
43.6171751905,0.574650436732
43.61391,1.08938
43.88324,0.38006
43.6965537109,0.0789973932874
43.65047,1.53189
43.45002,1.38972
43.60032,0.04229
43.77812,-0.19093
43.95976,0.37835
43.44254,0.57795
43.61118,1.32964
43.84437,0.66175
43.08258,0.67696
43.66793,1.36524
43.10916,0.71757
43.85963,0.10112
43.7594836127,-0.0330247687103
44.84075,-0.6263
44.85517,-0.5924
43.42268,0.5773
43.66835,-0.07939
43.68513,1.32722
43.93493,-0.06237
43.7461732461,1.36583674408
43.5189854483,0.172242316889
43.50536,0.39507
43.51766,0.41423
43.48989,0.9318
43.4555464271,1.41651305941
44.83481,-0.5989
43.91662,0.62816
43.11942,0.72578
43.96458,0.36736
